,election_year,place_(zz_=_exterior),municipality_code,municipality_name,gender_code,gender_description,marital_status_code,marital_status_description,age_group_code,age_group_description,educational_attainment_code,educational_attainment_description,quantity_of_voters
0,1998,ZZ,11487,POLONIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,57
1,1998,ZZ,98361,NIGERIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,44
2,1998,ZZ,98965,ANGOLA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,95
3,1998,ZZ,98507,COSTA RICA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,95
4,1998,ZZ,98620,BULGARIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,12
5,1998,ZZ,98345,NORUEGA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,115
6,1998,ZZ,98949,AUSTRIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,249
7,1998,ZZ,29017,PORTO RICO,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,55
8,1998,ZZ,29173,IUGUSLAVIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,5
9,1998,ZZ,11240,ESPANHA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,282
10,1998,ZZ,11304,GUIANA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,34
11,1998,ZZ,11100,ALEMANHA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,2499
12,1998,ZZ,98426,FINLANDIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,66
13,1998,ZZ,98507,COSTA RICA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,62
14,1998,ZZ,29203,IRA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,13
15,1998,ZZ,98841,INGLATERRA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,596
16,1998,ZZ,98701,ARGELIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,4
17,1998,ZZ,98086,EGITO,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,42
18,1998,ZZ,11568,URUGUAI,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,335
19,1998,ZZ,98523,CINGAPURA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,81
20,1998,ZZ,98949,AUSTRIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,118
21,1998,ZZ,98485,DINAMARCA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,155
22,1998,ZZ,98442,FILIPINAS,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,46
23,1998,ZZ,98329,PANAMA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,73
24,1998,ZZ,11509,PORTUGAL,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,1849
25,1998,ZZ,29149,LIBIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,8
26,1998,ZZ,29114,MOCAMBIQUE,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,124
27,1998,ZZ,29238,HUNGRIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,21
28,1998,ZZ,11142,ARGENTINA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,289
29,1998,ZZ,98868,CUBA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,41
30,1998,ZZ,98582,COSTA DO MARFIM,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,73
31,1998,ZZ,98906,CANADA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,948
32,1998,ZZ,11460,PERU,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,110
33,1998,ZZ,98841,INGLATERRA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,814
34,1998,ZZ,98663,BARBADOS,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,7
35,1998,ZZ,98000,GUATEMALA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,63
36,1998,ZZ,29165,KENIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,15
37,1998,ZZ,11584,VENEZUELA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,159
38,1998,ZZ,29149,LIBIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,4
39,1998,ZZ,98825,INDIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,18
40,1998,ZZ,11401,LIBANO,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,165
41,1998,ZZ,11800,BOLIVIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,828
42,1998,ZZ,98027,GUINE BISSAU,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,38
43,1998,ZZ,98060,GABAO,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,11
44,1998,ZZ,29238,HUNGRIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,27
45,1998,ZZ,11266,ESTADOS UNIDOS,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,5230
46,1998,ZZ,11223,EQUADOR,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,112
47,1998,ZZ,98302,PAQUISTAO,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,6
48,1998,ZZ,98248,SENEGAL,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,20
49,1998,ZZ,98248,SENEGAL,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,44
50,1998,ZZ,98345,NORUEGA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,31
51,1998,ZZ,11487,POLONIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,44
52,1998,ZZ,98728,EMIRADOS ARABES,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,26
53,1998,ZZ,11827,GRECIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,219
54,1998,ZZ,29203,IRA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,9
55,1998,ZZ,98647,ROMENIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,14
56,1998,ZZ,98566,CHECOSLOVAQUIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,23
57,1998,ZZ,98043,GANA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,14
58,1998,ZZ,98701,ARGELIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,5
59,1998,ZZ,11827,GRECIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,61
60,1998,ZZ,11320,GUIANA FRANCESA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,601
61,1998,ZZ,98604,CABO VERDE,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,24
62,1998,ZZ,11762,UCRANIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,2
63,1998,ZZ,98426,FINLANDIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,38
64,1998,ZZ,98680,BANGLADESH,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,2
65,1998,ZZ,29092,ZIMBABWE,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,5
66,1998,ZZ,98647,ROMENIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,10
67,1998,ZZ,98787,AFRICA DO SUL,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,78
68,1998,ZZ,98124,TUNISIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,23
69,1998,ZZ,98523,CINGAPURA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,71
70,1998,ZZ,29220,REPUBLICA DOS CAMAROES,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,15
71,1998,ZZ,11169,CHILE,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,402
72,1998,ZZ,98280,REPUBLICA DOMINICANA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,43
73,1998,ZZ,98060,GABAO,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,12
74,1998,ZZ,29246,HAITI,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,13
75,1998,ZZ,98027,GUINE BISSAU,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,85
76,1998,ZZ,98760,RUSSIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,50
77,1998,ZZ,11126,ARABIA SAUDITA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,27
78,1998,ZZ,29009,PAISES BAIXOS,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,206
79,1998,ZZ,11584,VENEZUELA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,167
80,1998,ZZ,29122,MARROCOS,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,13
81,1998,ZZ,29122,MARROCOS,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,20
82,1998,ZZ,98167,TOGO,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,3
83,1998,ZZ,98469,EL SALVADOR,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,75
84,1998,ZZ,98205,TAILANDIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,20
85,1998,ZZ,11444,PARAGUAI,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,345
86,1998,ZZ,98540,CHINA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,53
87,1998,ZZ,98221,SIRIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,9
88,1998,ZZ,98868,CUBA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,53
89,1998,ZZ,11240,ESPANHA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,424
90,1998,ZZ,98442,FILIPINAS,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,29
91,1998,ZZ,11282,FRANCA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,1303
92,1998,ZZ,29190,JAMAICA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,2
93,1998,ZZ,29114,MOCAMBIQUE,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,122
94,1998,ZZ,29190,JAMAICA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,3
95,1998,ZZ,29165,KENIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,3
96,1998,ZZ,29173,IUGUSLAVIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,13
97,1998,ZZ,98922,BELGICA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,161
98,1998,ZZ,2800,VIETNA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,4
99,1998,ZZ,11380,JAPAO,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,337
100,1998,ZZ,11541,SURINAME,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,80
101,1998,ZZ,11800,BOLIVIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,843
102,1998,ZZ,98787,AFRICA DO SUL,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,90
103,1998,ZZ,11304,GUIANA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,57
104,1998,ZZ,98205,TAILANDIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,24
105,1998,ZZ,11347,ISRAEL,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,92
106,1998,ZZ,98108,TURQUIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,29
107,1998,ZZ,11541,SURINAME,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,121
108,1998,ZZ,98140,TRINIDAD TOBAGO,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,22
109,1998,ZZ,29130,MALASIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,18
110,1998,ZZ,98906,CANADA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,1061
111,1998,ZZ,29211,INDONESIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,18
112,1998,ZZ,2828,TAIWAN,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,42
113,1998,ZZ,11363,ITALIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,1242
114,1998,ZZ,98388,NICARAGUA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,62
115,1998,ZZ,29130,MALASIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,20
116,1998,ZZ,11509,PORTUGAL,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,1811
117,1998,ZZ,98744,SUECIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,161
118,1998,ZZ,98388,NICARAGUA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,45
119,1998,ZZ,11428,MEXICO,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,247
120,1998,ZZ,11347,ISRAEL,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,151
121,1998,ZZ,98744,SUECIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,71
122,1998,ZZ,98760,RUSSIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,48
123,1998,ZZ,98604,CABO VERDE,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,14
124,1998,ZZ,98167,TOGO,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,3
125,1998,ZZ,98302,PAQUISTAO,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,16
126,1998,ZZ,29009,PAISES BAIXOS,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,443
127,1998,ZZ,11100,ALEMANHA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,1014
128,1998,ZZ,98620,BULGARIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,15
129,1998,ZZ,98043,GANA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,13
130,1998,ZZ,98086,EGITO,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,25
131,1998,ZZ,98280,REPUBLICA DOMINICANA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,96
132,1998,ZZ,29181,JORDANIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,67
133,1998,ZZ,29220,REPUBLICA DOS CAMAROES,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,12
134,1998,ZZ,2828,TAIWAN,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,24
135,1998,ZZ,11363,ITALIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,2927
136,1998,ZZ,11401,LIBANO,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,212
137,1998,ZZ,98680,BANGLADESH,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,2
138,1998,ZZ,29157,KUWAIT,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,15
139,1998,ZZ,11126,ARABIA SAUDITA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,20
140,1998,ZZ,98566,CHECOSLOVAQUIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,25
141,1998,ZZ,11762,UCRANIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,6
142,1998,ZZ,11282,FRANCA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,704
143,1998,ZZ,11207,COREIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,21
144,1998,ZZ,98000,GUATEMALA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,102
145,1998,ZZ,98108,TURQUIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,14
146,1998,ZZ,29246,HAITI,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,9
147,1998,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,395
148,1998,ZZ,11223,EQUADOR,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,165
149,1998,ZZ,29033,IRLANDA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,51
150,1998,ZZ,29181,JORDANIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,76
151,1998,ZZ,98485,DINAMARCA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,58
152,1998,ZZ,98728,EMIRADOS ARABES,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,40
153,1998,ZZ,11428,MEXICO,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,169
154,1998,ZZ,29092,ZIMBABWE,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,1
155,1998,ZZ,98140,TRINIDAD TOBAGO,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,5
156,1998,ZZ,11525,SUICA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,754
157,1998,ZZ,2800,VIETNA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,3
158,1998,ZZ,29017,PORTO RICO,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,39
159,1998,ZZ,11525,SUICA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,2282
160,1998,ZZ,11568,URUGUAI,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,375
161,1998,ZZ,11320,GUIANA FRANCESA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,702
162,1998,ZZ,98469,EL SALVADOR,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,90
163,1998,ZZ,29157,KUWAIT,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,16
164,1998,ZZ,11460,PERU,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,144
165,1998,ZZ,11142,ARGENTINA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,513
166,1998,ZZ,98124,TUNISIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,11
167,1998,ZZ,29033,IRLANDA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,31
168,1998,ZZ,98540,CHINA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,55
169,1998,ZZ,29076,HONDURAS,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,53
170,1998,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,6244
171,1998,ZZ,98221,SIRIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,12
172,1998,ZZ,11169,CHILE,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,295
173,1998,ZZ,11207,COREIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,14
174,1998,ZZ,11380,JAPAO,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,288
175,1998,ZZ,98582,COSTA DO MARFIM,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,33
176,1998,ZZ,98981,AUSTRALIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,172
177,1998,ZZ,29211,INDONESIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,20
178,1998,ZZ,98361,NIGERIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,45
179,1998,ZZ,11185,COLOMBIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,176
180,1998,ZZ,29025,HONG KONG,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,80
181,1998,ZZ,98922,BELGICA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,273
182,1998,ZZ,29025,HONG KONG,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,54
183,1998,ZZ,98965,ANGOLA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,46
184,1998,ZZ,11185,COLOMBIA,2,MASCULINO,-3,#NE,-3,#NE,0,NAO INFORMADO,131
185,1998,ZZ,98981,AUSTRALIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,159
186,1998,ZZ,98329,PANAMA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,146
187,1998,ZZ,98663,BARBADOS,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,6
188,1998,ZZ,29076,HONDURAS,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,97
189,1998,ZZ,98825,INDIA,4,FEMININO,-3,#NE,-3,#NE,0,NAO INFORMADO,19
